Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/203         luaopen_string [36]
                0.00    0.00       1/203         luaopen_utf8 [87]
                0.00    0.00       2/203         luaL_newmetatable [82]
                0.00    0.00       2/203         luaopen_base [71]
                0.00    0.00       2/203         setpath [66]
                0.00    0.00       3/203         luaL_getsubtable [38]
                0.00    0.00       4/203         luaopen_math [50]
                0.00    0.00       5/203         luaopen_package [28]
                0.00    0.00       6/203         luaopen_io [43]
                0.00    0.00      10/203         luaL_requiref <cycle 1> [33]
                0.00    0.00     167/203         luaL_setfuncs [48]
[171]    0.0    0.00    0.00     203         lua_setfield [171]
-----------------------------------------------
                0.00    0.00      21/110         luaH_free [79]
                0.00    0.00      23/110         propagatemark [137]
                0.00    0.00      25/110         luaH_newkey <cycle 4> [83]
                0.00    0.00      41/110         luaH_resize <cycle 4> [64]
[172]    0.0    0.00    0.00     110         luaH_realasize [172]
-----------------------------------------------
                0.00    0.00       4/96          restassign [52]
                0.00    0.00      28/96          statement <cycle 2> [37]
                0.00    0.00      64/96          subexpr <cycle 3> [55]
[173]    0.0    0.00    0.00      96         luaE_incCstack [173]
-----------------------------------------------
                0.00    0.00       1/82          docall <cycle 1> [155]
                0.00    0.00       1/82          pmain <cycle 1> [57]
                0.00    0.00       1/82          luaL_newmetatable [82]
                0.00    0.00       1/82          luaL_loadfilex <cycle 1> [131]
                0.00    0.00       1/82          luaopen_base [71]
                0.00    0.00       1/82          luaopen_coroutine [90]
                0.00    0.00       1/82          luaopen_debug [40]
                0.00    0.00       1/82          luaopen_os [91]
                0.00    0.00       1/82          luaopen_table [41]
                0.00    0.00       1/82          luaopen_utf8 [87]
                0.00    0.00       2/82          luaL_len [138]
                0.00    0.00       3/82          warnfon [62]
                0.00    0.00       3/82          luaL_addvalue [237]
                0.00    0.00       3/82          luaL_getsubtable [38]
                0.00    0.00       3/82          luaB_print [74]
                0.00    0.00       3/82          luaopen_math [50]
                0.00    0.00       3/82          str_format [72]
                0.00    0.00       4/82          luaopen_io [43]
                0.00    0.00       4/82          luaopen_string [36]
                0.00    0.00       5/82          luaopen_package [28]
                0.00    0.00       9/82          luaL_testudata [102]
                0.00    0.00      10/82          luaL_openlibs <cycle 1> [96]
                0.00    0.00      20/82          luaL_requiref <cycle 1> [33]
[174]    0.0    0.00    0.00      82         lua_settop [174]
-----------------------------------------------
                0.00    0.00       2/70          lua_rawgeti [255]
                0.00    0.00       3/70          lua_rawget [245]
                0.00    0.00       5/70          lua_setmetatable [112]
                0.00    0.00       6/70          lua_rawseti [143]
                0.00    0.00      18/70          lua_rawequal [214]
                0.00    0.00      36/70          lua_getfield [80]
[175]    0.0    0.00    0.00      70         index2value [175]
-----------------------------------------------
                0.00    0.00       1/49          luaS_init [118]
                0.00    0.00      23/49          luaX_init [86]
                0.00    0.00      25/49          luaT_init [85]
[176]    0.0    0.00    0.00      49         luaC_fix [176]
-----------------------------------------------
                0.00    0.00       5/44          luaK_dischargevars [111]
                0.00    0.00       9/44          luaK_exp2nextreg [132]
                0.00    0.00      12/44          luaK_storevar [124]
                0.00    0.00      18/44          freeexps [211]
[177]    0.0    0.00    0.00      44         luaY_nvarstack [177]
-----------------------------------------------
                0.00    0.00      43/43          llex [35]
[178]    0.0    0.00    0.00      43         inclinenumber [178]
                0.00    0.00       2/3           luaZ_fill [242]
-----------------------------------------------
                0.00    0.00       1/40          luaH_newkey <cycle 4> [83]
                0.00    0.00      39/40          luaH_resize <cycle 4> [64]
[179]    0.0    0.00    0.00      40         luaO_ceillog2 [179]
-----------------------------------------------
                0.00    0.00       1/40          luaL_newmetatable [82]
                0.00    0.00       1/40          luaopen_base [71]
                0.00    0.00       2/40          luaopen_io [43]
                0.00    0.00       2/40          luaopen_string [36]
                0.00    0.00       3/40          luaL_tolstring [59]
                0.00    0.00       3/40          luaL_setfuncs [48]
                0.00    0.00       3/40          luaL_getsubtable [38]
                0.00    0.00       5/40          luaopen_package [28]
                0.00    0.00      20/40          luaL_requiref <cycle 1> [33]
[180]    0.0    0.00    0.00      40         lua_pushvalue [180]
-----------------------------------------------
                0.00    0.00       5/37          fieldsel [81]
                0.00    0.00      32/37          singlevar [51]
[181]    0.0    0.00    0.00      37         luaK_exp2anyregup [181]
-----------------------------------------------
                0.00    0.00       2/36          forbody <cycle 2> [107]
                0.00    0.00       3/36          finishbinexpneg [130]
                0.00    0.00       4/36          statement <cycle 2> [37]
                0.00    0.00       4/36          codearith [121]
                0.00    0.00       7/36          finishbinexpval [117]
                0.00    0.00      16/36          funcargs <cycle 3> [53]
[182]    0.0    0.00    0.00      36         luaK_fixline [182]
-----------------------------------------------
                0.00    0.00       9/34          luaL_testudata [102]
                0.00    0.00      25/34          addk [122]
[183]    0.0    0.00    0.00      34         luaV_equalobj [183]
-----------------------------------------------
                0.00    0.00       4/31          luaV_execute <cycle 1> [3]
                0.00    0.00      27/31          luaD_precall <cycle 1> [11]
[184]    0.0    0.00    0.00      31         luaD_poscall [184]
-----------------------------------------------
                0.00    0.00      29/29          luaV_execute <cycle 1> [3]
[185]    0.0    0.00    0.00      29         luaG_traceexec [185]
-----------------------------------------------
                0.00    0.00      19/19          luaO_pushvfstring [103]
[186]    0.0    0.00    0.00      19         addstr2buff [186]
-----------------------------------------------
                0.00    0.00       1/19          body <cycle 2> [54]
                0.00    0.00       1/19          subexpr <cycle 3> [55]
                0.00    0.00       1/19          luaY_parser [30]
                0.00    0.00      16/19          funcargs <cycle 3> [53]
[187]    0.0    0.00    0.00      19         luaK_codeABCk [187]
-----------------------------------------------
                0.00    0.00       5/18          discharge2reg [108]
                0.00    0.00       6/18          close_func [88]
                0.00    0.00       7/18          statement <cycle 2> [37]
[188]    0.0    0.00    0.00      18         luaK_ret [188]
-----------------------------------------------
                0.00    0.00      17/17          read_numeral [158]
[189]    0.0    0.00    0.00      17         luaO_str2num [189]
-----------------------------------------------
                0.00    0.00       1/17          pmain <cycle 1> [57]
                0.00    0.00      16/17          luaL_setfuncs [48]
[190]    0.0    0.00    0.00      17         lua_pushboolean [190]
-----------------------------------------------
                0.00    0.00       1/17          pmain <cycle 1> [57]
                0.00    0.00       1/17          luaL_loadfilex <cycle 1> [131]
                0.00    0.00       2/17          docall <cycle 1> [155]
                0.00    0.00       3/17          luaL_pushresult [135]
                0.00    0.00      10/17          luaL_requiref <cycle 1> [33]
[191]    0.0    0.00    0.00      17         lua_rotate [191]
-----------------------------------------------
                                   6             luaD_rawrunprotected <cycle 1> [27]
                                  10             lua_callk <cycle 1> [208]
[192]    0.0    0.00    0.00      16         luaD_callnoyield <cycle 1> [192]
                                  16             luaD_precall <cycle 1> [11]
                                   1             luaV_execute <cycle 1> [3]
-----------------------------------------------
                0.00    0.00       1/16          luaL_checkstack [261]
                0.00    0.00      15/16          luaL_setfuncs [48]
[193]    0.0    0.00    0.00      16         lua_checkstack [193]
-----------------------------------------------
                0.00    0.00       3/15          luaL_getsubtable [38]
                0.00    0.00       6/15          luaL_callmeta [61]
                0.00    0.00       6/15          luaL_tolstring [59]
[194]    0.0    0.00    0.00      15         lua_absindex [194]
-----------------------------------------------
                0.00    0.00       6/15          luaL_callmeta [61]
                0.00    0.00       9/15          luaL_testudata [102]
[195]    0.0    0.00    0.00      15         lua_getmetatable [195]
-----------------------------------------------
                0.00    0.00      14/14          lua_getfield [80]
[196]    0.0    0.00    0.00      14         luaV_finishget [196]
-----------------------------------------------
                0.00    0.00       4/13          statement <cycle 2> [37]
                0.00    0.00       9/13          restassign [52]
[197]    0.0    0.00    0.00      13         check_readonly [197]
-----------------------------------------------
                0.00    0.00       2/13          forbody <cycle 2> [107]
                0.00    0.00       3/13          statement <cycle 2> [37]
                0.00    0.00       3/13          restassign [52]
                0.00    0.00       5/13          body <cycle 2> [54]
[198]    0.0    0.00    0.00      13         luaK_reserveregs [198]
-----------------------------------------------
                0.00    0.00       1/13          luaL_loadfilex <cycle 1> [131]
                0.00    0.00       3/13          luaL_checklstring [239]
                0.00    0.00       3/13          luaL_addvalue [237]
                0.00    0.00       3/13          luaB_print [74]
                0.00    0.00       3/13          str_format [72]
[199]    0.0    0.00    0.00      13         lua_tolstring [199]
-----------------------------------------------
                0.00    0.00       1/12          luaH_newkey <cycle 4> [83]
                0.00    0.00       1/12          luaH_getn [252]
                0.00    0.00       2/12          lua_rawgeti [255]
                0.00    0.00       2/12          addk [122]
                0.00    0.00       6/12          luaH_setint [142]
[200]    0.0    0.00    0.00      12         luaH_getint [200]
-----------------------------------------------
                0.00    0.00       3/12          luaL_addvalue [237]
                0.00    0.00       9/12          str_format [72]
[201]    0.0    0.00    0.00      12         prepbuffsize [201]
-----------------------------------------------
                0.00    0.00      11/11          luaS_newudata [106]
[202]    0.0    0.00    0.00      11         luaS_hashlongstr [202]
-----------------------------------------------
                0.00    0.00       1/11          pmain <cycle 1> [57]
                0.00    0.00      10/11          luaL_openlibs <cycle 1> [96]
[203]    0.0    0.00    0.00      11         lua_setglobal [203]
-----------------------------------------------
                0.00    0.00       1/11          main [1]
                0.00    0.00      10/11          luaL_requiref <cycle 1> [33]
[204]    0.0    0.00    0.00      11         lua_toboolean [204]
-----------------------------------------------
                0.00    0.00       1/11          luaK_infix [151]
                0.00    0.00      10/11          codeABRK [149]
[205]    0.0    0.00    0.00      11         removevalues [205]
-----------------------------------------------
                0.00    0.00       2/10          statement <cycle 2> [37]
                0.00    0.00       4/10          check_match [144]
                0.00    0.00       4/10          funcargs <cycle 3> [53]
[206]    0.0    0.00    0.00      10         luaK_setreturns [206]
-----------------------------------------------
                0.00    0.00       1/10          pmain <cycle 1> [57]
                0.00    0.00       1/10          luaopen_coroutine [90]
                0.00    0.00       1/10          luaopen_debug [40]
                0.00    0.00       1/10          luaopen_io [43]
                0.00    0.00       1/10          luaopen_math [50]
                0.00    0.00       1/10          luaopen_package [28]
                0.00    0.00       1/10          luaopen_os [91]
                0.00    0.00       1/10          luaopen_string [36]
                0.00    0.00       1/10          luaopen_table [41]
                0.00    0.00       1/10          luaopen_utf8 [87]
[207]    0.0    0.00    0.00      10         luaL_checkversion_ [207]
                0.00    0.00      10/10          lua_version [210]
-----------------------------------------------
                                  10             luaL_requiref <cycle 1> [33]
[208]    0.0    0.00    0.00      10         lua_callk <cycle 1> [208]
                                  10             luaD_callnoyield <cycle 1> [192]
-----------------------------------------------
                0.00    0.00       1/10          pmain <cycle 1> [57]
                0.00    0.00       9/10          luaL_testudata [102]
[209]    0.0    0.00    0.00      10         lua_touserdata [209]
-----------------------------------------------
                0.00    0.00      10/10          luaL_checkversion_ [207]
[210]    0.0    0.00    0.00      10         lua_version [210]
-----------------------------------------------
                0.00    0.00       2/9           luaK_posfix [119]
                0.00    0.00       7/9           finishbinexpval [117]
[211]    0.0    0.00    0.00       9         freeexps [211]
                0.00    0.00      18/44          luaY_nvarstack [177]
-----------------------------------------------
                0.00    0.00       4/9           forbody <cycle 2> [107]
                0.00    0.00       5/9           body <cycle 2> [54]
[212]    0.0    0.00    0.00       9         luaK_codeABx [212]
-----------------------------------------------
                0.00    0.00       9/9           str_format [72]
[213]    0.0    0.00    0.00       9         luaL_prepbuffsize [213]
-----------------------------------------------
                0.00    0.00       9/9           luaL_testudata [102]
[214]    0.0    0.00    0.00       9         lua_rawequal [214]
                0.00    0.00      18/70          index2value [175]
-----------------------------------------------
                0.00    0.00       1/8           docall <cycle 1> [155]
                0.00    0.00       1/8           luaL_loadfilex <cycle 1> [131]
                0.00    0.00       3/8           luaB_print [74]
                0.00    0.00       3/8           str_format [72]
[215]    0.0    0.00    0.00       8         lua_gettop [215]
-----------------------------------------------
                0.00    0.00       2/8           luaopen_math [50]
                0.00    0.00       6/8           os_clock [223]
[216]    0.0    0.00    0.00       8         lua_pushnumber [216]
-----------------------------------------------
                0.00    0.00       7/7           luaK_posfix [119]
[217]    0.0    0.00    0.00       7         constfolding [217]
-----------------------------------------------
                                   1             luaD_protectedparser <cycle 1> [114]
                                   2             lua_pcallk <cycle 1> [254]
               11.26    1.08       4/7           GCTM [6]
[218]    0.0    0.00    0.00       7         luaD_pcall <cycle 1> [218]
                                   7             luaD_rawrunprotected <cycle 1> [27]
-----------------------------------------------
                0.00    0.00       6/6           close_func [88]
[219]    0.0    0.00    0.00       6         luaK_finish [219]
-----------------------------------------------
                0.00    0.00       1/6           pmain <cycle 1> [57]
                0.00    0.00       2/6           luaL_len [138]
                0.00    0.00       3/6           luaL_tolstring [59]
[220]    0.0    0.00    0.00       6         lua_tointegerx [220]
-----------------------------------------------
                0.00    0.00       6/6           luaL_tolstring [59]
[221]    0.0    0.00    0.00       6         lua_type [221]
-----------------------------------------------
                0.00    0.00       1/6           luaY_parser [30]
                0.00    0.00       5/6           body <cycle 2> [54]
[222]    0.0    0.00    0.00       6         open_func [222]
-----------------------------------------------
                0.00    0.00       6/6           luaD_precall <cycle 1> [11]
[223]    0.0    0.00    0.00       6         os_clock [223]
                0.00    0.00       6/8           lua_pushnumber [216]
-----------------------------------------------
                0.00    0.00       2/6           statement <cycle 2> [37]
                0.00    0.00       2/6           test_then_block <cycle 2> [76]
                0.00    0.00       2/6           luaK_goiftrue [157]
[224]    0.0    0.00    0.00       6         patchlistaux [224]
-----------------------------------------------
                0.00    0.00       1/5           luaK_posfix [119]
                0.00    0.00       2/5           restassign [52]
                0.00    0.00       2/5           luaK_infix [151]
[225]    0.0    0.00    0.00       5         luaK_setoneret [225]
-----------------------------------------------
                0.00    0.00       1/5           main [1]
                0.00    0.00       4/5           luaopen_math [50]
[226]    0.0    0.00    0.00       5         lua_pushinteger [226]
-----------------------------------------------
                0.00    0.00       4/4           read_numeral [158]
[227]    0.0    0.00    0.00       4         check_next2 [227]
-----------------------------------------------
                0.00    0.00       2/4           createlabel [152]
                0.00    0.00       2/4           forbody <cycle 2> [107]
[228]    0.0    0.00    0.00       4         luaK_getlabel [228]
-----------------------------------------------
                0.00    0.00       2/4           statement <cycle 2> [37]
                0.00    0.00       2/4           test_then_block <cycle 2> [76]
[229]    0.0    0.00    0.00       4         luaK_patchtohere [229]
-----------------------------------------------
                0.00    0.00       4/4           luaV_execute <cycle 1> [3]
[230]    0.0    0.00    0.00       4         luaT_adjustvarargs [230]
-----------------------------------------------
                0.00    0.00       4/4           GCTM [6]
[231]    0.0    0.00    0.00       4         luaT_gettmbyobj [231]
-----------------------------------------------
                0.00    0.00       1/4           main [1]
                0.00    0.00       3/4           str_format [72]
[232]    0.0    0.00    0.00       4         lua_pushlightuserdata [232]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[233]    0.0    0.00    0.00       3         addlenmod [233]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[234]    0.0    0.00    0.00       3         checkformat [234]
-----------------------------------------------
                0.00    0.00       3/3           luaZ_fill [242]
[235]    0.0    0.00    0.00       3         getF [235]
-----------------------------------------------
                0.00    0.00       1/3           luaK_infix [151]
                0.00    0.00       2/3           luaK_posfix [119]
[236]    0.0    0.00    0.00       3         isSCnumber [236]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[237]    0.0    0.00    0.00       3         luaL_addvalue [237]
                0.00    0.00       3/13          lua_tolstring [199]
                0.00    0.00       3/12          prepbuffsize [201]
                0.00    0.00       3/82          lua_settop [174]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[238]    0.0    0.00    0.00       3         luaL_buffinit [238]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[239]    0.0    0.00    0.00       3         luaL_checklstring [239]
                0.00    0.00       3/13          lua_tolstring [199]
-----------------------------------------------
                0.00    0.00       3/3           str_format [72]
[240]    0.0    0.00    0.00       3         luaL_checknumber [240]
                0.00    0.00       3/3           lua_tonumberx [246]
-----------------------------------------------
                0.00    0.00       3/3           getgeneric [153]
[241]    0.0    0.00    0.00       3         luaS_eqlngstr [241]
-----------------------------------------------
                0.00    0.00       1/3           f_parser [29]
                0.00    0.00       2/3           inclinenumber [178]
[242]    0.0    0.00    0.00       3         luaZ_fill [242]
                0.00    0.00       3/3           getF [235]
-----------------------------------------------
                0.00    0.00       3/3           luaL_tolstring [59]
[243]    0.0    0.00    0.00       3         lua_isinteger [243]
-----------------------------------------------
                0.00    0.00       3/3           io_noclose [60]
[244]    0.0    0.00    0.00       3         lua_pushnil [244]
-----------------------------------------------
                0.00    0.00       3/3           warnfon [62]
[245]    0.0    0.00    0.00       3         lua_rawget [245]
                0.00    0.00       3/70          index2value [175]
                0.00    0.00       3/224         luaH_get [170]
-----------------------------------------------
                0.00    0.00       3/3           luaL_checknumber [240]
[246]    0.0    0.00    0.00       3         lua_tonumberx [246]
-----------------------------------------------
                0.00    0.00       3/3           luaO_pushvfstring [103]
[247]    0.0    0.00    0.00       3         tostringbuff [247]
-----------------------------------------------
                0.00    0.00       2/2           luaD_reallocstack [141]
[248]    0.0    0.00    0.00       2         correctstack [248]
-----------------------------------------------
                0.00    0.00       2/2           luaD_rawrunprotected <cycle 1> [27]
[249]    0.0    0.00    0.00       2         f_call [249]
-----------------------------------------------
                0.00    0.00       2/2           luaD_precall <cycle 1> [11]
[250]    0.0    0.00    0.00       2         luaD_growstack [250]
-----------------------------------------------
                0.00    0.00       2/2           luaY_parser [30]
[251]    0.0    0.00    0.00       2         luaD_inctop [251]
-----------------------------------------------
                0.00    0.00       2/2           luaV_objlen [139]
[252]    0.0    0.00    0.00       2         luaH_getn [252]
                0.00    0.00       1/12          luaH_getint [200]
-----------------------------------------------
                0.00    0.00       2/2           luaK_goiftrue [157]
[253]    0.0    0.00    0.00       2         luaK_concat [253]
-----------------------------------------------
                                   1             docall <cycle 1> [155]
                2.82    0.27       1/7           main [1]
[254]    0.0    0.00    0.00       2         lua_pcallk <cycle 1> [254]
                                   2             luaD_pcall <cycle 1> [218]
-----------------------------------------------
                0.00    0.00       1/2           luaopen_base [71]
                0.00    0.00       1/2           luaopen_package [28]
[255]    0.0    0.00    0.00       2         lua_rawgeti [255]
                0.00    0.00       2/70          index2value [175]
                0.00    0.00       2/12          luaH_getint [200]
-----------------------------------------------
                0.00    0.00       1/1           luaD_rawrunprotected <cycle 1> [27]
[256]    0.0    0.00    0.00       1         closepaux [256]
-----------------------------------------------
                0.00    0.00       1/1           luaC_freeallobjects [5]
[257]    0.0    0.00    0.00       1         enterinc [257]
-----------------------------------------------
                0.00    0.00       1/1           luaH_newkey <cycle 4> [83]
[258]    0.0    0.00    0.00       1         luaC_barrierback_ [258]
-----------------------------------------------
                0.00    0.00       1/1           luaD_rawrunprotected <cycle 1> [27]
[259]    0.0    0.00    0.00       1         luaF_close [259]
                0.00    0.00       1/10000002     luaF_closeupval [159]
-----------------------------------------------
                0.00    0.00       1/1           check_match [144]
[260]    0.0    0.00    0.00       1         luaK_nil [260]
-----------------------------------------------
                0.00    0.00       1/1           pmain <cycle 1> [57]
[261]    0.0    0.00    0.00       1         luaL_checkstack [261]
                0.00    0.00       1/16          lua_checkstack [193]
-----------------------------------------------
                0.00    0.00       1/1           lua_newstate [8]
[262]    0.0    0.00    0.00       1         luaS_hash [262]
-----------------------------------------------
                0.00    0.00       1/1           lua_load <cycle 1> [266]
[263]    0.0    0.00    0.00       1         luaZ_init [263]
-----------------------------------------------
                0.00    0.00       1/1           luaL_newstate [7]
[264]    0.0    0.00    0.00       1         lua_atpanic [264]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[265]    0.0    0.00    0.00       1         lua_close [265]
-----------------------------------------------
                                   1             luaL_loadfilex <cycle 1> [131]
[266]    0.0    0.00    0.00       1         lua_load <cycle 1> [266]
                0.00    0.00       1/1           luaZ_init [263]
                                   1             luaD_protectedparser <cycle 1> [114]
-----------------------------------------------
                0.00    0.00       1/1           luaL_newstate [7]
[267]    0.0    0.00    0.00       1         lua_setwarnf [267]
-----------------------------------------------
                0.00    0.00       1/1           entergen [69]
[268]    0.0    0.00    0.00       1         singlestep [268]
                0.00    0.00       3/286012      reallymarkobject [162]
-----------------------------------------------
                0.00    0.00       1/1           luaL_loadfilex <cycle 1> [131]
[269]    0.0    0.00    0.00       1         skipcomment [269]
-----------------------------------------------
                0.00    0.00       1/1           internshrstr [45]
[270]    0.0    0.00    0.00       1         tablerehash [270]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [6] GCTM                  [170] luaH_get              [242] luaZ_fill
  [26] _init                 [200] luaH_getint           [263] luaZ_init
 [122] addk                  [252] luaH_getn             [194] lua_absindex
 [233] addlenmod              [12] luaH_getshortstr      [264] lua_atpanic
 [186] addstr2buff           [156] luaH_getstr           [208] lua_callk
 [127] adjustlocalvars        [73] luaH_new              [193] lua_checkstack
 [150] allocupvalue           [83] luaH_newkey           [265] lua_close
  [24] atomic                [172] luaH_realasize         [75] lua_createtable
 [100] atomic2gen             [64] luaH_resize            [68] lua_gc
  [47] auxsetstr             [142] luaH_setint            [80] lua_getfield
 [145] block                  [89] luaK_code             [136] lua_getglobal
  [54] body                  [187] luaK_codeABCk         [195] lua_getmetatable
 [144] check_match           [212] luaK_codeABx          [215] lua_gettop
 [227] check_next2           [253] luaK_concat           [243] lua_isinteger
 [197] check_readonly        [111] luaK_dischargevars    [140] lua_len
 [234] checkformat           [129] luaK_exp2anyreg       [266] lua_load
 [163] clearbykeys           [181] luaK_exp2anyregup       [8] lua_newstate
 [160] clearbyvalues         [132] luaK_exp2nextreg       [42] lua_newuserdatauv
  [88] close_func            [219] luaK_finish           [254] lua_pcallk
   [4] close_state           [182] luaK_fixline          [190] lua_pushboolean
 [256] closepaux             [228] luaK_getlabel          [94] lua_pushcclosure
 [149] codeABRK              [157] luaK_goiftrue         [104] lua_pushfstring
 [121] codearith             [125] luaK_indexed          [226] lua_pushinteger
 [217] constfolding          [151] luaK_infix            [232] lua_pushlightuserdata
 [164] convergeephemerons    [154] luaK_int              [128] lua_pushlstring
 [161] correctgraylist       [260] luaK_nil              [244] lua_pushnil
 [248] correctstack          [229] luaK_patchtohere      [216] lua_pushnumber
 [152] createlabel           [119] luaK_posfix            [39] lua_pushstring
 [108] discharge2reg         [198] luaK_reserveregs      [180] lua_pushvalue
 [155] docall                [188] luaK_ret              [214] lua_rawequal
  [14] dothecall             [225] luaK_setoneret        [245] lua_rawget
  [69] entergen              [206] luaK_setreturns       [255] lua_rawgeti
 [257] enterinc              [124] luaK_storevar         [143] lua_rawseti
 [109] exp2reg               [237] luaL_addvalue         [191] lua_rotate
 [249] f_call                [238] luaL_buffinit         [171] lua_setfield
  [58] f_gc                   [61] luaL_callmeta         [203] lua_setglobal
  [67] f_luaopen             [239] luaL_checklstring     [112] lua_setmetatable
  [29] f_parser              [240] luaL_checknumber      [174] lua_settop
  [81] fieldsel              [261] luaL_checkstack       [267] lua_setwarnf
 [130] finishbinexpneg       [101] luaL_checkudata       [204] lua_toboolean
 [117] finishbinexpval       [207] luaL_checkversion_    [220] lua_tointegerx
 [167] finishgencycle         [38] luaL_getsubtable      [199] lua_tolstring
 [107] forbody               [138] luaL_len              [246] lua_tonumberx
 [211] freeexps              [131] luaL_loadfilex        [209] lua_touserdata
  [15] freeobj                [82] luaL_newmetatable     [221] lua_type
  [53] funcargs                [7] luaL_newstate         [210] lua_version
 [146] gctm                   [96] luaL_openlibs          [71] luaopen_base
 [235] getF                  [213] luaL_prepbuffsize      [90] luaopen_coroutine
 [153] getgeneric            [135] luaL_pushresult        [40] luaopen_debug
 [178] inclinenumber          [33] luaL_requiref          [43] luaopen_io
 [175] index2value            [48] luaL_setfuncs          [50] luaopen_math
  [45] internshrstr          [116] luaL_setmetatable      [91] luaopen_os
  [60] io_noclose            [102] luaL_testudata         [28] luaopen_package
 [236] isSCnumber             [59] luaL_tolstring         [36] luaopen_string
  [22] l_alloc                [21] luaM_free_             [41] luaopen_table
 [115] leaveblock             [84] luaM_growaux_          [87] luaopen_utf8
  [35] llex                   [20] luaM_malloc_          [126] new_localvar
  [74] luaB_print             [65] luaM_realloc_         [222] open_func
 [258] luaC_barrierback_     [134] luaM_saferealloc_     [223] os_clock
  [70] luaC_changemode        [92] luaM_shrinkvector_    [224] patchlistaux
 [113] luaC_checkfinalizer   [179] luaO_ceillog2          [57] pmain
 [176] luaC_fix              [103] luaO_pushvfstring     [201] prepbuffsize
   [5] luaC_freeallobjects   [189] luaO_str2num          [137] propagatemark
  [16] luaC_newobj            [25] luaS_clearcache       [105] pushstr
  [13] luaC_step             [241] luaS_eqlngstr         [158] read_numeral
 [192] luaD_callnoyield      [262] luaS_hash             [162] reallymarkobject
   [9] luaD_closeprotected   [202] luaS_hashlongstr      [205] removevalues
 [250] luaD_growstack        [118] luaS_init              [52] restassign
 [251] luaD_inctop            [46] luaS_new              [148] save
 [218] luaD_pcall             [93] luaS_newlstr           [98] savelineinfo
 [184] luaD_poscall          [106] luaS_newudata         [166] separatetobefnz
  [11] luaD_precall          [169] luaS_remove            [66] setpath
  [10] luaD_pretailcall      [147] luaS_resize           [268] singlestep
 [114] luaD_protectedparser  [230] luaT_adjustvarargs     [51] singlevar
  [27] luaD_rawrunprotected  [110] luaT_gettm            [269] skipcomment
 [141] luaD_reallocstack     [231] luaT_gettmbyobj       [133] stack_init
  [77] luaE_extendCI          [17] luaT_getvarargs        [37] statement
 [173] luaE_incCstack         [85] luaT_init              [72] str_format
 [165] luaE_setdebt          [183] luaV_equalobj          [55] subexpr
 [259] luaF_close              [3] luaV_execute           [49] suffixedexp
 [159] luaF_closeupval       [196] luaV_finishget         [99] sweep2old
  [19] luaF_findupval         [63] luaV_finishset        [270] tablerehash
